time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;steps;distance
474024.0;3.8;4.6000000000000005;9.9;8.3;-0.7000000000000001;17.0;-67.60000000000001;8.600000000000001;74.80000000000001;869.2416666666664;816.3797468354423
474041.0;4.7;5.5;10.2;8.3;-0.7000000000000001;17.0;-67.60000000000001;8.600000000000001;74.80000000000001;869.2583333333331;816.4050632911385
474058.0;6.2;6.9;11.6;10.5;1.3;19.200000000000003;-51.70000000000001;-3.7000000000000006;75.7;869.2749999999997;816.4303797468347
474075.0;6.4;7.6;13.3;10.3;1.8;20.5;-8.100000000000001;-2.8;58.1;869.2916666666664;816.4556962025308
474091.0;5.7;8.1;13.2;9.6;2.3000000000000003;20.200000000000003;26.6;20.8;51.70000000000001;869.308333333333;816.481012658227
474108.0;5.5;8.3;12.0;9.4;2.5;18.0;26.6;20.8;51.70000000000001;869.3249999999997;816.5063291139231
474125.0;5.300000000000001;7.7;8.0;8.8;1.9;14.0;67.3;38.8;41.2;869.3416666666664;816.5316455696193
474141.0;4.4;6.0;2.7;8.0;0.6000000000000001;10.3;123.6;18.200000000000003;3.2;869.358333333333;816.5569620253154
474158.0;3.3000000000000003;3.7;0.6000000000000001;7.1000000000000005;-1.1;8.700000000000001;123.1;-7.699999999999999;-10.2;869.3749999999997;816.5822784810116
474175.0;2.6;2.6;0.4;5.800000000000001;-2.4000000000000004;8.8;123.1;-7.699999999999999;-10.2;869.3916666666663;816.6075949367078
474191.0;0.9;1.4;0.9;4.7;-2.8000000000000003;9.5;102.3;-36.7;-3.2;869.408333333333;816.6329113924039
474208.0;0.1;1.3;2.3000000000000003;4.2;-2.7;10.8;104.1;-39.400000000000006;8.3;869.4249999999996;816.6582278481001
474225.0;-0.1;1.4;2.8000000000000003;3.9;-2.1;11.7;104.1;-39.400000000000006;8.3;869.4416666666663;816.6835443037962
474241.0;-0.4;1.7000000000000002;3.0;3.8;-1.6;11.2;117.4;-36.6;14.800000000000002;869.4583333333329;816.7088607594924
474258.0;-0.5;1.8;1.3;3.7;-1.2000000000000002;9.8;143.3;-11.3;13.5;869.4749999999996;816.7341772151885
474274.0;-0.5;1.8;0.2;3.7;-1.2000000000000002;9.8;143.3;-11.3;13.5;869.4916666666662;816.7594936708847
474296.0;-1.0;0.9;-1.7000000000000002;3.4000000000000004;-1.2000000000000002;7.4;153.50000000000003;-16.0;1.7;869.5083333333329;816.7848101265809
474311.0;-1.1;0.4;-2.0;3.2;-1.6;6.9;156.20000000000002;-28.200000000000003;-1.8000000000000005;869.5249999999995;816.810126582277
474325.0;-1.2000000000000002;-0.5;-2.0;3.2;-1.9;7.1000000000000005;156.10000000000002;-39.6;-3.8;869.5416666666662;816.8354430379732
474341.0;-1.2000000000000002;-1.4;-1.4;3.4000000000000004;-2.2;7.5;155.4;-46.7;-7.300000000000001;869.5583333333328;816.8607594936693
474358.0;-1.1;-1.8;-1.0;3.6;-2.6;8.200000000000001;155.4;-46.7;-7.300000000000001;869.5749999999995;816.8860759493655
474375.0;-1.0;-2.7;-0.4;3.8;-3.0;8.5;150.70000000000002;-46.8;-20.9;869.5916666666661;816.9113924050616
474391.0;-1.0;-3.1;-0.5;3.8;-3.0;8.5;150.70000000000002;-46.8;-20.9;869.6083333333328;816.9367088607578
474410.0;-1.2000000000000002;-3.8;-0.7000000000000001;3.7;-3.4000000000000004;7.9;142.79999999999998;-40.2;-30.8;869.6249999999994;816.962025316454
474425.0;-1.5;-4.3;-1.0;3.5;-3.4000000000000004;7.9;114.40000000000002;-28.4;-51.70000000000001;869.6583333333327;817.0151515151515
474441.0;-1.8;-4.800000000000001;-0.4;3.2;-3.6;8.3;102.2;-28.700000000000003;-59.1;869.6749999999994;817.0454545454545
474458.0;-2.0;-5.4;-0.1;2.8000000000000003;-4.4;8.8;102.2;-28.700000000000003;-59.1;869.691666666666;817.0757575757575
474475.0;-2.8000000000000003;-6.7;0.7000000000000001;2.2;-5.2;9.3;97.1;-36.8;-59.00000000000001;869.7083333333327;817.1060606060605
474491.0;-3.3000000000000003;-8.0;1.5;2.0;-6.0;10.0;102.3;-69.10000000000001;-35.1;869.7249999999993;817.1363636363635
474508.0;-3.0;-8.700000000000001;2.8000000000000003;2.4000000000000004;-6.5;10.9;99.9;-69.4;-23.0;869.741666666666;817.1666666666665
474524.0;-2.8000000000000003;-9.0;2.7;2.7;-6.7;10.5;99.9;-69.4;-23.0;869.7583333333326;817.1969696969695
474541.0;-3.1;-9.0;2.1;2.3000000000000003;-6.300000000000001;9.8;61.8;-23.3;-15.000000000000002;869.7749999999993;817.2272727272725
474558.0;-3.5;-8.3;0.8;2.0;-5.7;8.700000000000001;37.8;-1.6;-14.1;869.791666666666;817.2575757575755
474575.0;-3.3000000000000003;-8.200000000000001;0.1;2.5;-5.7;7.7;37.8;-1.6;-14.1;869.8083333333326;817.2878787878785
474591.0;-2.6;-8.6;-0.3;2.9000000000000004;-6.300000000000001;7.6;16.8;0.3;-17.799999999999997;869.8166666666659;817.30303030303
474608.0;-2.3000000000000003;-9.3;-0.2;3.0;-6.9;7.800000000000001;-36.400000000000006;7.1000000000000005;-25.5;869.8333333333326;817.333333333333
474625.0;-2.6;-9.3;0.0;2.2;-6.5;8.0;-36.400000000000006;7.1000000000000005;-25.5;869.8499999999992;817.363636363636
474641.0;-3.8;-7.9;0.0;1.2000000000000002;-5.5;8.3;-66.9;28.1;-23.700000000000003;869.8666666666659;817.393939393939
474658.0;-3.6;-6.7;0.4;1.6;-4.800000000000001;8.700000000000001;-98.5;45.7;-4.0;869.8833333333325;817.424242424242
474675.0;-2.3000000000000003;-6.2;0.5;2.7;-4.800000000000001;8.9;-101.6;37.3;6.8;869.8999999999992;817.454545454545
474691.0;-1.7000000000000002;-6.1000000000000005;0.5;3.8;-4.9;9.1;-101.6;37.3;6.8;869.9166666666658;817.484848484848
474708.0;0.0;-5.800000000000001;0.9;5.1000000000000005;-4.9;9.6;-105.20000000000002;25.6;16.900000000000002;869.9333333333325;817.515151515151
474728.0;0.8;-5.1000000000000005;1.4;5.6000000000000005;-4.6000000000000005;9.9;-116.2;21.0;22.4;869.9499999999991;817.545454545454
474741.0;0.9;-4.6000000000000005;1.3;5.4;-3.8;9.5;-116.2;21.0;22.4;869.9666666666658;817.575757575757
474758.0;0.3;-3.0;0.3;4.5;-2.8000000000000003;8.700000000000001;-124.4;35.8;19.1;869.9833333333324;817.60606060606
474775.0;-0.5;-1.5;-0.6000000000000001;3.7;-2.0;8.0;-137.4;61.3;8.5;871.008064516129;817.6666666666661
474791.0;-1.0;-0.4;-1.4;3.1;-1.4;7.300000000000001;-137.5;65.10000000000001;4.9;871.0241935483871;817.6969696969691
474808.0;-1.2000000000000002;0.1;-1.9;2.8000000000000003;-1.1;6.6000000000000005;-137.5;65.10000000000001;4.9;871.0403225806451;817.7272727272721
474824.0;-1.4;0.7000000000000001;-2.6;2.4000000000000004;-1.0;6.1000000000000005;-135.1;63.70000000000001;4.300000000000001;871.0564516129032;817.7575757575751
474841.0;-1.5;1.1;-3.0;2.4000000000000004;-1.0;6.1000000000000005;-128.1;46.50000000000001;13.000000000000002;871.0725806451612;817.7878787878781
474858.0;-1.3;1.3;-2.6;2.4000000000000004;-1.2000000000000002;6.0;-123.2;31.8;21.200000000000003;871.0887096774193;817.8181818181811
474875.0;-1.1;1.4;-2.2;2.7;-1.2000000000000002;6.6000000000000005;-123.2;31.8;21.200000000000003;871.1048387096773;817.8484848484841
474891.0;-0.5;1.8;-1.4;3.2;-1.1;7.300000000000001;-106.9;8.100000000000001;39.0;871.1209677419354;817.8787878787871
474908.0;0.4;2.4000000000000004;-0.6000000000000001;3.9;-0.9;7.800000000000001;-99.9;5.1000000000000005;41.7;871.1370967741934;817.9090909090901
474925.0;0.9;2.7;-0.6000000000000001;4.7;-0.7000000000000001;7.800000000000001;-99.9;5.1000000000000005;41.7;871.1532258064515;817.9393939393931
474943.0;1.7000000000000002;3.1;-0.3;5.2;-0.6000000000000001;8.0;-99.3;6.699999999999999;37.2;871.1693548387095;817.9696969696961
474958.0;2.1;3.3000000000000003;0.3;5.4;-0.8;8.6;-113.9;16.5;12.2;871.1935483870966;818.0128205128206
474974.0;2.1;3.2;1.0;5.4;-1.3;9.9;-113.9;16.5;12.2;871.2096774193546;818.0384615384617
474991.0;2.2;2.8000000000000003;3.0;5.6000000000000005;-1.9;11.3;-120.2;20.6;0.8;871.2258064516127;818.0641025641028
475008.0;2.6;2.5;4.2;5.9;-2.4000000000000004;12.2;-114.0;23.3;-6.699999999999999;871.2419354838707;818.0897435897439
475024.0;2.8000000000000003;2.4000000000000004;5.5;6.0;-2.7;13.2;-110.8;24.9;-3.7000000000000006;871.2580645161288;818.115384615385
475044.0;3.1;2.9000000000000004;6.800000000000001;6.2;-2.5;14.2;-106.5;26.1;2.4000000000000004;871.2741935483868;818.1410256410261
475058.0;3.3000000000000003;3.2;7.4;6.4;-2.1;15.2;-106.5;26.1;2.4000000000000004;871.2903225806449;818.1666666666672
475075.0;3.2;4.0;8.6;6.300000000000001;-1.5;16.1;-86.60000000000001;26.5;14.1;871.306451612903;818.1923076923083
475091.0;3.4000000000000004;4.9;8.8;6.4;-0.9;16.2;-71.19999999999999;23.800000000000004;21.500000000000004;871.322580645161;818.2179487179494
475108.0;3.8;5.0;8.700000000000001;6.800000000000001;-1.0;16.2;-71.19999999999999;23.800000000000004;21.500000000000004;871.338709677419;818.2435897435905
475124.0;3.5;4.7;9.6;6.4;-1.2000000000000002;17.2;-39.3;-11.2;34.60000000000001;871.3548387096771;818.2692307692316
475141.0;3.2;5.1000000000000005;10.8;6.1000000000000005;-0.8;18.3;-15.9;-22.700000000000003;56.50000000000001;871.3709677419351;818.2948717948727
475159.0;3.4000000000000004;5.7;11.6;6.9;0.4;19.200000000000003;-15.9;-22.700000000000003;56.50000000000001;871.3870967741932;818.3205128205138
475175.0;5.300000000000001;7.300000000000001;11.2;8.700000000000001;1.8;18.3;67.3;-20.0;92.2;871.4032258064512;818.346153846155
475191.0;7.300000000000001;8.1;8.3;10.1;2.4000000000000004;15.8;106.20000000000002;-19.5;72.9;871.4193548387093;818.371794871796
475209.0;7.2;7.0;4.0;10.1;1.8;12.3;125.7;-27.9;36.2;871.4354838709673;818.3974358974372
475226.0;6.6000000000000005;6.0;2.5;9.3;0.3;10.6;125.7;-27.9;36.2;871.4516129032254;818.4230769230783
475242.0;5.5;3.7;2.4000000000000004;8.5;-1.3;11.0;106.1;-54.50000000000001;-27.2;871.4677419354834;818.4487179487194
475259.0;4.2;2.0;3.8;7.5;-2.4000000000000004;12.4;96.8;-53.9;-41.50000000000001;871.4838709677415;818.4743589743605
475279.0;2.6;1.0;5.1000000000000005;6.4;-3.0;13.6;98.0;-43.3;-46.6;871.4999999999995;818.5000000000016
475291.0;1.9;0.8;5.2;5.2;-3.0;13.8;109.0;-24.4;-46.7;871.5161290322576;818.5256410256427
475308.0;0.2;0.7000000000000001;4.0;3.9;-2.6;12.6;124.4;-9.3;-43.4;871.5322580645156;818.5512820512838
475325.0;-0.7000000000000001;0.7000000000000001;1.6;3.2;-2.2;10.8;139.60000000000002;-5.8;-40.4;871.5483870967737;818.5769230769249
475341.0;-0.9;0.6000000000000001;0.7000000000000001;3.0;-1.9;9.3;139.60000000000002;-5.8;-40.4;871.5645161290317;818.602564102566
475358.0;-0.9;0.2;-0.7000000000000001;3.1;-1.9;8.5;161.4;-28.1;-42.3;871.5806451612898;818.6282051282071
475377.0;-0.9;-0.7000000000000001;-0.9;3.2;-2.2;8.4;163.5;-39.400000000000006;-48.3;871.5967741935478;818.6538461538482
475393.0;-1.2000000000000002;-2.0;-0.2;3.1;-2.8000000000000003;8.9;162.8;-45.0;-54.8;871.6129032258059;818.6794871794893
475408.0;-1.4;-2.8000000000000003;0.3;2.9000000000000004;-3.6;9.7;161.8;-42.3;-58.5;871.637096774193;818.717948717951
475424.0;-1.8;-4.0;0.8;2.7;-4.2;10.0;162.50000000000003;-33.800000000000004;-58.900000000000006;871.653225806451;818.7435897435921
475441.0;-2.1;-5.0;0.2;2.4000000000000004;-4.5;9.4;161.4;-24.4;-58.8;871.6693548387091;818.7692307692332
475458.0;-2.4000000000000004;-5.4;-0.4;2.0;-4.7;8.3;161.4;-24.4;-58.8;871.6854838709671;818.7948717948743
475475.0;-2.8000000000000003;-5.9;-1.4;1.8;-4.6000000000000005;7.5;145.7;-22.5;-56.8;871.7016129032252;818.8205128205154
475491.0;-2.8000000000000003;-6.300000000000001;-1.7000000000000002;1.8;-4.6000000000000005;7.2;133.4;-30.1;-57.00000000000001;871.7177419354832;818.8461538461565
475508.0;-2.8000000000000003;-6.6000000000000005;-1.7000000000000002;1.9;-4.800000000000001;7.4;133.4;-30.1;-57.00000000000001;871.7338709677413;818.8717948717976
475524.0;-2.8000000000000003;-7.2;-1.0;1.9;-5.0;7.9;106.6;-40.8;-57.00000000000001;871.7499999999993;818.8974358974388
475541.0;-2.6;-7.800000000000001;0.2;2.1;-5.300000000000001;8.8;97.1;-39.400000000000006;-57.1;871.7661290322574;818.9230769230799
475558.0;-2.6;-8.200000000000001;0.7000000000000001;2.2;-5.800000000000001;9.2;97.1;-39.400000000000006;-57.1;871.7822580645154;818.948717948721
475575.0;-2.6;-9.0;0.7000000000000001;2.1;-6.1000000000000005;8.8;88.7;-29.700000000000006;-56.9;871.7983870967735;818.9743589743621
475591.0;-2.6;-9.5;-0.4;2.1;-6.4;7.800000000000001;58.3;-1.6;-51.1;871.8225806451605;819.0149253731344
475608.0;-2.7;-9.6;-1.0;1.9;-6.4;7.300000000000001;38.60000000000001;7.699999999999999;-44.7;871.8387096774186;819.0447761194031
475624.0;-2.8000000000000003;-9.4;-1.3;1.7000000000000002;-5.9;6.7;38.60000000000001;7.699999999999999;-44.7;871.8548387096766;819.0746268656718
475641.0;-2.4000000000000004;-8.8;-2.3000000000000003;2.4000000000000004;-5.5;5.800000000000001;11.3;9.8;-24.5;871.8709677419347;819.1044776119405
475658.0;-0.9;-8.9;-2.9000000000000004;3.6;-5.7;5.300000000000001;-2.7;-4.300000000000001;-21.1;871.8870967741927;819.1343283582092
475674.0;-0.3;-9.0;-2.8000000000000003;4.4;-5.9;5.4;-2.7;-4.300000000000001;-21.1;871.9032258064508;819.164179104478
475692.0;0.0;-9.0;-2.7;4.1000000000000005;-5.800000000000001;5.6000000000000005;-26.200000000000003;-10.0;-22.700000000000003;871.9193548387088;819.1940298507467
475711.0;-1.1;-8.0;-2.3000000000000003;3.1;-5.2;6.2;-97.7;14.800000000000002;-21.300000000000004;871.9354838709669;819.2238805970154
475725.0;-1.7000000000000002;-6.9;-1.4;2.5;-4.5;7.0;-123.2;16.900000000000002;-14.900000000000002;871.9516129032249;819.2537313432841
475741.0;-1.7000000000000002;-6.6000000000000005;-0.9;2.6;-4.7;8.1;-123.2;16.900000000000002;-14.900000000000002;871.967741935483;819.2835820895529
475759.0;-1.3;-6.800000000000001;0.5;3.1;-5.4;9.4;-146.4;-9.0;9.2;871.983870967741;819.3134328358216
475778.0;-0.4;-7.300000000000001;2.3000000000000003;3.9;-6.300000000000001;11.1;-148.1;-26.40000000000001;29.4;873.0079365079365;819.373134328359
475793.0;0.0;-7.2;4.4;4.4;-6.6000000000000005;12.8;-143.8;-32.400000000000006;50.5;873.0238095238095;819.4029850746277
475808.0;-0.1;-6.800000000000001;5.1000000000000005;4.1000000000000005;-6.4;13.9;-143.8;-32.400000000000006;50.5;873.0396825396825;819.4328358208965
475825.0;-0.9;-5.300000000000001;5.0;3.5;-5.300000000000001;13.4;-126.1;-0.5;96.5;873.0555555555555;819.4626865671652
475843.0;-1.1;-3.0;3.2;3.3000000000000003;-3.8;11.9;-114.9;13.8;115.0;873.0714285714286;819.4925373134339
475859.0;-0.9;-1.8;2.1;3.6;-2.3000000000000003;10.1;-114.9;13.8;115.0;873.0873015873016;819.5223880597026
475874.0;-0.4;0.2;0.4;3.9;-1.1;8.9;-100.9;20.4;123.1;873.1031746031746;819.5522388059713
475891.0;0.0;1.7000000000000002;-0.4;4.1000000000000005;-0.4;8.3;-98.8;21.200000000000003;115.0;873.1190476190476;819.5820895522401
475909.0;0.4;2.3000000000000003;-0.6000000000000001;4.3;-0.1;8.0;-98.8;21.200000000000003;115.0;873.1349206349206;819.6119402985088
475926.0;0.7000000000000001;2.5;-0.7000000000000001;4.6000000000000005;-0.1;7.9;-96.5;22.1;104.9;873.1507936507936;819.6417910447775
475942.0;1.2000000000000002;2.9000000000000004;-0.8;4.9;-0.1;7.7;-89.30000000000001;22.3;84.0;873.1666666666666;819.6716417910462
475958.0;1.4;3.3000000000000003;-0.8;5.0;0.0;7.6;-87.2;24.3;71.6;873.1825396825396;819.701492537315
475976.0;1.3;3.5;-0.8;4.7;0.0;7.6;-87.2;24.3;71.6;873.1984126984127;819.7313432835837
475991.0;1.2000000000000002;3.7;-0.7000000000000001;4.5;-0.1;7.7;-88.60000000000001;32.7;47.5;873.2142857142857;819.7611940298524
476011.0;1.2000000000000002;3.9;-0.3;4.5;-0.1;8.0;-90.5;35.1;36.1;873.2301587301587;819.7910447761211
476025.0;1.5;3.9;0.1;4.9;-0.3;8.6;-90.5;35.1;36.1;873.2460317460317;819.8208955223898
476041.0;2.1;3.8;0.7000000000000001;5.300000000000001;-0.6000000000000001;9.0;-91.5;38.50000000000001;23.90000000000001;873.2619047619047;819.8507462686586
476058.0;2.5;3.8;1.3;5.5;-0.8;9.4;-94.5;52.5;1.4;873.2777777777777;819.8805970149273
476074.0;2.9000000000000004;3.8;1.6;5.7;-1.0;9.6;-95.9;50.60000000000001;-7.699999999999999;873.2936507936507;819.910447761196
476091.0;3.1;3.7;2.0;6.0;-1.4;10.4;-95.9;50.60000000000001;-7.699999999999999;873.3095238095237;819.9402985074647
476108.0;3.4000000000000004;3.4000000000000004;3.5;6.2;-1.9;11.6;-101.5;30.8;-19.1;873.3253968253968;819.9701492537334
476128.0;3.8;3.3000000000000003;5.6000000000000005;6.6000000000000005;-2.0;13.4;-102.1;20.6;-19.8;873.3492063492063;820.0135135135135
476142.0;3.6;3.9;8.0;6.4;-1.8;15.4;-97.1;19.1;-15.2;873.3650793650793;820.0405405405406
476158.0;3.6;4.5;9.1;6.5;-0.8;16.8;-97.1;19.1;-15.2;873.3809523809523;820.0675675675677
476177.0;4.7;5.7;9.7;7.6;-0.1;17.400000000000002;-60.1;13.8;-4.4;873.3968253968253;820.0945945945948
476191.0;5.300000000000001;5.4;10.7;8.200000000000001;-0.4;18.2;-36.400000000000006;-2.8;-11.900000000000002;873.4126984126983;820.1216216216219
476208.0;4.800000000000001;5.0;11.4;7.2;-1.0;19.200000000000003;-36.400000000000006;-2.8;-11.900000000000002;873.4285714285713;820.148648648649
476224.0;3.4000000000000004;4.7;11.6;6.2;-0.9;19.0;18.4;8.2;13.1;873.4444444444443;820.1756756756761
476242.0;3.7;5.5;8.9;6.6000000000000005;0.0;16.7;58.400000000000006;12.1;36.7;873.4603174603174;820.2027027027032
476258.0;4.3;5.7;7.0;7.5;0.4;13.7;58.400000000000006;12.1;36.7;873.4761904761904;820.2297297297303
476274.0;5.1000000000000005;5.5;3.6;8.1;0.2;11.2;94.6;-2.8;42.400000000000006;873.4920634920634;820.2567567567573
476291.0;5.300000000000001;4.4;1.0;8.200000000000001;-0.5;9.3;110.70000000000002;-45.3;11.900000000000002;873.5079365079364;820.2837837837844
476311.0;4.5;3.2;1.0;7.7;-1.3;9.5;86.8;-50.2;-3.0;873.5238095238094;820.3108108108115
476326.0;3.8;2.7;2.0;6.800000000000001;-1.8;11.2;86.8;-50.2;-3.0;873.5396825396824;820.3378378378386
476341.0;2.8000000000000003;2.1;4.1000000000000005;6.1000000000000005;-2.1;12.9;78.7;-54.9;-14.7;873.5555555555554;820.3648648648657
476358.0;1.6;1.7000000000000002;4.5;5.300000000000001;-2.1;13.2;94.7;-58.2;-16.3;873.5714285714284;820.3918918918928
476374.0;1.0;1.7000000000000002;4.3;4.5;-1.8;12.9;94.7;-58.2;-16.3;873.5873015873015;820.4189189189199
476391.0;0.2;1.7000000000000002;3.7;4.0;-1.5;12.4;109.2;-56.9;-15.7;873.6031746031745;820.445945945947
476408.0;-0.6000000000000001;1.6;3.1;3.4000000000000004;-1.2000000000000002;11.9;136.7;-46.4;-24.7;873.626984126984;820.4864864864876
476425.0;-1.3;0.8;2.1;2.9000000000000004;-1.4;11.2;150.2;-44.3;-33.400000000000006;873.642857142857;820.5135135135147
476444.0;-1.6;0.2;1.7000000000000002;2.7;-2.1;10.5;150.2;-44.3;-33.400000000000006;873.65873015873;820.5405405405418
476458.0;-1.8;-1.3;1.1;2.7;-2.9000000000000004;10.2;164.0;-42.7;-45.400000000000006;873.674603174603;820.5675675675689
476475.0;-1.7000000000000002;-2.7;0.8;2.9000000000000004;-3.6;9.9;166.5;-41.3;-47.60000000000001;873.690476190476;820.594594594596
476493.0;-1.8;-3.8;0.3;2.9000000000000004;-4.1000000000000005;9.5;165.10000000000002;-39.50000000000001;-47.900000000000006;873.706349206349;820.621621621623
476512.0;-1.8;-4.2;0.2;3.0;-4.3;9.3;160.3;-39.3;-47.5;873.7222222222221;820.6486486486501
476525.0;-1.8;-4.800000000000001;0.5;3.1;-4.4;9.5;156.20000000000002;-38.50000000000001;-48.9;873.7380952380951;820.6756756756772
476543.0;-2.0;-5.4;0.3;3.0;-4.5;9.2;151.5;-35.1;-52.1;873.7539682539681;820.7027027027043
476558.0;-2.2;-5.7;0.2;2.6;-4.5;8.9;151.5;-35.1;-52.1;873.7698412698411;820.7297297297314
476574.0;-2.6;-6.1000000000000005;-0.1;2.3000000000000003;-4.4;8.5;135.9;-20.5;-57.400000000000006;873.7857142857141;820.7567567567585
476591.0;-2.8000000000000003;-6.4;-0.7000000000000001;2.2;-4.3;7.9;127.7;-13.7;-58.5;873.8015873015871;820.7837837837856
476608.0;-2.9000000000000004;-6.6000000000000005;-1.1;2.1;-4.4;7.1000000000000005;127.7;-13.7;-58.5;873.8174603174601;820.8108108108127
476626.0;-2.8000000000000003;-7.300000000000001;-1.8;2.2;-4.800000000000001;6.6000000000000005;105.1;-20.7;-65.2;873.8333333333331;820.8378378378397
476642.0;-2.8000000000000003;-8.4;-1.6;2.2;-5.5;6.7;86.1;-29.600000000000005;-69.80000000000001;873.8492063492062;820.8648648648668
476658.0;-2.5;-9.4;-0.6000000000000001;2.4000000000000004;-6.2;7.5;86.1;-29.600000000000005;-69.80000000000001;873.8650793650792;820.8918918918939
476674.0;-2.4000000000000004;-9.8;0.4;2.5;-6.7;9.2;63.10000000000001;-35.2;-72.0;873.8809523809522;820.918918918921
476691.0;-2.7;-9.8;2.4000000000000004;2.1;-6.300000000000001;10.5;22.700000000000003;-4.6;-64.7;873.8968253968252;820.9459459459481
476708.0;-2.0;-9.2;2.0;2.7;-5.800000000000001;10.1;16.1;9.4;-61.3;873.9126984126982;820.9729729729752
476725.0;-1.5;-9.3;1.3;3.3000000000000003;-6.0;8.5;16.1;9.4;-61.3;873.9365079365077;821.0149253731344
476741.0;-1.2000000000000002;-10.0;-0.9;3.3000000000000003;-6.7;7.0;-16.1;20.6;-67.60000000000001;873.9523809523807;821.0447761194031
476758.0;-1.5;-10.4;-2.0;2.8000000000000003;-7.1000000000000005;6.2;-45.7;28.4;-63.500000000000014;873.9682539682537;821.0746268656718
476774.0;-1.9;-10.3;-2.5;1.9;-6.6000000000000005;5.300000000000001;-45.7;28.4;-63.500000000000014;873.9841269841268;821.1044776119405
476794.0;-2.4000000000000004;-8.9;-3.5;1.9;-5.5;4.7;-73.10000000000001;36.3;-50.5;875.008;821.164179104478
476810.0;-1.3;-7.5;-4.1000000000000005;2.9000000000000004;-4.800000000000001;4.4;-110.9;18.1;-20.4;875.0240000000001;821.1940298507467
476826.0;-0.4;-7.0;-3.9;3.6;-4.9;4.7;-130.3;-4.4;-13.8;875.0400000000002;821.2238805970154
476847.0;-0.2;-7.2;-3.3000000000000003;4.0;-5.5;5.9;-130.3;-4.4;-13.8;875.0560000000003;821.2537313432841
476858.0;0.1;-7.300000000000001;-1.4;4.4;-6.0;7.7;-172.8;-40.9;8.4;875.0720000000003;821.2835820895529
476874.0;0.5;-6.9;0.6000000000000001;4.9;-6.2;9.3;-182.0;-48.2;27.700000000000003;875.0880000000004;821.3134328358216
476892.0;0.9;-6.0;2.3000000000000003;5.300000000000001;-6.0;10.8;-183.7;-46.7;50.8;875.1040000000005;821.3432835820903
476908.0;1.2000000000000002;-5.0;3.5;5.800000000000001;-4.7;12.3;-183.7;-46.7;50.8;875.1200000000006;821.373134328359
476924.0;1.2000000000000002;-2.4000000000000004;3.0;5.6000000000000005;-2.9000000000000004;11.2;-151.9;-16.5;78.2;875.1360000000006;821.4029850746277
476941.0;0.8;-1.1;2.0;5.6000000000000005;-2.9000000000000004;11.2;-151.9;-16.5;78.2;875.1520000000007;821.4328358208965
